label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.0,0.0,1.7746740579605103,-0.2655450999736786,-0.03927311301231384,0.42269760370254517,-0.5337721109390259,-0.2847774922847748,-0.0959886834025383,-0.6285014748573303,-0.6157479286193848,-0.6464558839797974,-0.49372175335884094,-0.8166558742523193,-0.9192109107971191,-0.4559180736541748,-0.6484055519104004,1.9245244264602661,-0.45385095477104187,-0.8910775780677795,-0.05642066150903702,-0.3975922465324402,-0.6424241065979004,-1.1704127788543701,-0.38525694608688354,-0.4883478879928589,-1.6405690908432007,-0.29747724533081055,-0.6855437159538269,1.793565034866333,-0.281681627035141,-0.9223532676696777,-0.3730831444263458,-0.23632502555847168,-0.5877522230148315,-0.8746563792228699,-0.2480757087469101,-0.42899253964424133,-0.6329084038734436,-0.15113835036754608,-0.6928609609603882,1.259225606918335,-0.12463823705911636,-0.905484676361084,-0.9359953999519348,-0.09717925637960434,-0.5718819499015808,-0.4927859902381897,-0.11656028777360916,-0.4029989540576935,0.4652979075908661,-0.0009440057328902185,-0.6645880937576294,0.5977514386177063,0.010627997107803822,-0.8174261450767517,-0.705538272857666,0.023775892332196236,-0.5815829038619995,-0.2254987359046936,0.004976114258170128,-0.44293683767318726,0.5317897796630859
A,0.0,0.0,1.7735669612884521,-0.2664759159088135,-0.042949531227350235,0.4306391179561615,-0.531924843788147,-0.28641918301582336,-0.09607065469026566,-0.6229515075683594,-0.6177107095718384,-0.657415509223938,-0.487463116645813,-0.8198740482330322,-0.9463853240013123,-0.45332691073417664,-0.6517869830131531,1.9252705574035645,-0.4517378807067871,-0.8921507596969604,-0.05176451429724693,-0.39577555656433105,-0.642203688621521,-1.171048879623413,-0.3826955556869507,-0.48724108934402466,-1.6463532447814941,-0.29523351788520813,-0.6896436214447021,1.7898054122924805,-0.28024718165397644,-0.9254058003425598,-0.3602621257305145,-0.23502744734287262,-0.5893009901046753,-0.8610212802886963,-0.24575431644916534,-0.4297094941139221,-0.6233571171760559,-0.14884477853775024,-0.6972962021827698,1.2529802322387695,-0.12256771326065063,-0.9095925688743591,-0.9315063953399658,-0.09607401490211487,-0.5743799805641174,-0.48912885785102844,-0.11514206975698471,-0.404032438993454,0.46682411432266235,0.0015908399363979697,-0.667534589767456,0.5899796485900879,0.012893467210233212,-0.8202911615371704,-0.7061200737953186,0.024566443637013435,-0.5838984847068787,-0.22355130314826965,0.005179724656045437,-0.44418075680732727,0.5349212884902954
A,0.0,0.0,1.773826241493225,-0.2664460241794586,-0.03820353373885155,0.4058034121990204,-0.5330095291137695,-0.28534337878227234,-0.12664803862571716,-0.6254247426986694,-0.6178228259086609,-0.6871587038040161,-0.49242085218429565,-0.8229434490203857,-0.9732329249382019,-0.4559265673160553,-0.6526634097099304,1.9175714254379272,-0.4522104263305664,-0.8919113874435425,-0.056068893522024155,-0.396362841129303,-0.6412883996963501,-1.1591691970825195,-0.3841340243816376,-0.48844125866889954,-1.622341275215149,-0.298044353723526,-0.6904457807540894,1.7923885583877563,-0.2810570299625397,-0.9275556802749634,-0.36502721905708313,-0.235901340842247,-0.5902867317199707,-0.8510845303535461,-0.24721062183380127,-0.43314769864082336,-0.5930763483047485,-0.15224535763263702,-0.6976386308670044,1.262498140335083,-0.12427926063537598,-0.9070445895195007,-0.944883406162262,-0.09728241711854935,-0.5707088112831116,-0.4980117082595825,-0.11694755405187607,-0.4046969711780548,0.4712982177734375,-0.002452826825901866,-0.6678023338317871,0.6071665287017822,0.00900967326015234,-0.821582019329071,-0.7019678354263306,0.022986646741628647,-0.5836910009384155,-0.2111227959394455,0.0045096734538674355,-0.4461258351802826,0.5592417120933533
A,0.0,0.0,1.780516266822815,-0.26751551032066345,-0.042949505150318146,0.46123772859573364,-0.5325862169265747,-0.28524133563041687,-0.07874634116888046,-0.625178873538971,-0.6113370060920715,-0.6545813083648682,-0.49805229902267456,-0.8189244270324707,-0.9656239151954651,-0.4537784457206726,-0.6513990163803101,1.9295282363891602,-0.45147109031677246,-0.8922858238220215,-0.03217357024550438,-0.39453524351119995,-0.6469925045967102,-1.1620047092437744,-0.37958094477653503,-0.48795583844184875,-1.6412854194641113,-0.29579150676727295,-0.6887450814247131,1.7838754653930664,-0.27904781699180603,-0.9254177212715149,-0.35087141394615173,-0.23310987651348114,-0.5921064615249634,-0.8638538122177124,-0.24362629652023315,-0.4279332160949707,-0.6344972252845764,-0.14909499883651733,-0.6956301331520081,1.243242621421814,-0.12196873873472214,-0.9063529372215271,-0.9277464151382446,-0.0952557921409607,-0.5743362307548523,-0.5075775980949402,-0.11489185690879822,-0.4028562307357788,0.4301275610923767,0.0013929654378443956,-0.6645685434341431,0.581809401512146,0.012043267488479614,-0.8188496828079224,-0.7079563736915588,0.024981802329421043,-0.5828227400779724,-0.22167733311653137,0.0054703871719539165,-0.4422672986984253,0.5382565259933472
A,0.0,0.0,1.7779449224472046,-0.2645826041698456,-0.045177847146987915,0.44748660922050476,-0.5270571112632751,-0.2854321002960205,-0.09747638553380966,-0.6157238483428955,-0.6123393177986145,-0.6784065961837769,-0.48852822184562683,-0.8219653367996216,-0.9892649054527283,-0.4480281174182892,-0.6528909206390381,1.9164910316467285,-0.45082753896713257,-0.8926110863685608,-0.04684354364871979,-0.39254114031791687,-0.647312343120575,-1.1730232238769531,-0.3742867708206177,-0.487934947013855,-1.6470285654067993,-0.29202014207839966,-0.6909858584403992,1.7800509929656982,-0.27787670493125916,-0.9265662431716919,-0.3410259187221527,-0.23113109171390533,-0.5930792689323425,-0.8448794484138489,-0.23935119807720184,-0.4285220205783844,-0.6122036576271057,-0.14642024040222168,-0.6974242925643921,1.2479162216186523,-0.11990873515605927,-0.9106637835502625,-0.9237112998962402,-0.0941154882311821,-0.5772369503974915,-0.4952130615711212,-0.1133338138461113,-0.4027270972728729,0.45238006114959717,0.0027707028202712536,-0.6647316217422485,0.5946076512336731,0.01312089804559946,-0.8200022578239441,-0.7010447978973389,0.02456451952457428,-0.5859943628311157,-0.21548041701316833,0.00450295303016901,-0.44494563341140747,0.5487270951271057
A,0.0,0.0,1.7587189674377441,-0.26779040694236755,-0.04105537384748459,0.4230125844478607,-0.5331115126609802,-0.2838524878025055,-0.12562525272369385,-0.622174859046936,-0.6129544377326965,-0.7108898758888245,-0.4942365884780884,-0.824262261390686,-1.0268396139144897,-0.45589783787727356,-0.6500656604766846,1.9162070751190186,-0.459417462348938,-0.888220489025116,-0.055760011076927185,-0.40259772539138794,-0.6423949003219604,-1.1721084117889404,-0.387014240026474,-0.4900236427783966,-1.6375998258590698,-0.2993869483470917,-0.6891735792160034,1.7887380123138428,-0.28677499294281006,-0.9231569766998291,-0.3350731432437897,-0.24136129021644592,-0.5884893536567688,-0.8276724815368652,-0.25110605359077454,-0.4314805567264557,-0.5837050676345825,-0.15387949347496033,-0.6978196501731873,1.2605595588684082,-0.12837249040603638,-0.9091484546661377,-0.9209128022193909,-0.10290499776601791,-0.5730714201927185,-0.4917965829372406,-0.12232067435979843,-0.40448373556137085,0.46110862493515015,-0.003487973939627409,-0.6682152152061462,0.6117717623710632,0.005587269552052021,-0.8219366073608398,-0.6835314631462097,0.017235103994607925,-0.5854441523551941,-0.20475107431411743,-0.0028530212584882975,-0.44601723551750183,0.556147575378418
A,0.0,0.0,1.7556555271148682,-0.2674284279346466,-0.044956255704164505,0.4393201172351837,-0.5314552783966064,-0.2874127924442291,-0.09103453904390335,-0.6247097253799438,-0.6148251891136169,-0.6648111343383789,-0.49157238006591797,-0.8157051801681519,-0.968371570110321,-0.453264445066452,-0.6478821635246277,1.9347712993621826,-0.4523521363735199,-0.8918394446372986,-0.037962593138217926,-0.39498597383499146,-0.6463149189949036,-1.1657692193984985,-0.37959620356559753,-0.4883272051811218,-1.642335057258606,-0.2956821322441101,-0.6851359009742737,1.7933681011199951,-0.2796384394168854,-0.9203326106071472,-0.3530188500881195,-0.2337510585784912,-0.5881345868110657,-0.8636898994445801,-0.24400830268859863,-0.4256439208984375,-0.6329551339149475,-0.1503743976354599,-0.6929291486740112,1.253431797027588,-0.12326447665691376,-0.9052013754844666,-0.9244194030761719,-0.09705230593681335,-0.5733180642127991,-0.4982081651687622,-0.11707867681980133,-0.40073397755622864,0.44730788469314575,-0.0013369740918278694,-0.6639289855957031,0.5914947390556335,0.010254541411995888,-0.8183065056800842,-0.6967321634292603,0.0229712575674057,-0.5850493311882019,-0.2165050208568573,0.0030186122749000788,-0.44455865025520325,0.540466845035553
A,0.0,0.0,1.742302656173706,-0.2664041221141815,-0.04657978564500809,0.4120807647705078,-0.5304109454154968,-0.28876471519470215,-0.12022427469491959,-0.6209937334060669,-0.6163491606712341,-0.6933169364929199,-0.48664262890815735,-0.8203483819961548,-0.9935246706008911,-0.45252519845962524,-0.6534372568130493,1.9421948194503784,-0.45136409997940063,-0.8923399448394775,-0.028830140829086304,-0.39456966519355774,-0.644824206829071,-1.1573607921600342,-0.3801022469997406,-0.49106496572494507,-1.639099359512329,-0.2950766980648041,-0.6912828087806702,1.8028806447982788,-0.27968600392341614,-0.9256446957588196,-0.3384381830692291,-0.2342422604560852,-0.5905137658119202,-0.8409085869789124,-0.24386797845363617,-0.4304652810096741,-0.6016283631324768,-0.14910341799259186,-0.6985507607460022,1.2599650621414185,-0.12247661501169205,-0.910328209400177,-0.9235528707504272,-0.09701358526945114,-0.5755540728569031,-0.4909643530845642,-0.11602208763360977,-0.4046209156513214,0.46339741349220276,0.0009356312220916152,-0.6677175164222717,0.5930976271629333,0.011643236503005028,-0.8199123740196228,-0.7023763656616211,0.022795215249061584,-0.5841737389564514,-0.22265759110450745,0.003071813378483057,-0.44489893317222595,0.5369639992713928
A,0.0,0.0,1.8180714845657349,-0.26624205708503723,-0.0419573038816452,0.48879531025886536,-0.5320442914962769,-0.28566986322402954,-0.05265146866440773,-0.6222552061080933,-0.614893913269043,-0.6277205348014832,-0.489152193069458,-0.819243848323822,-0.9336829781532288,-0.45243918895721436,-0.6517331600189209,1.917118787765503,-0.4508827328681946,-0.8925832509994507,-0.059670887887477875,-0.39537325501441956,-0.6432152390480042,-1.17313814163208,-0.3814889192581177,-0.48713362216949463,-1.644417405128479,-0.2934025526046753,-0.6882085204124451,1.7718600034713745,-0.27891039848327637,-0.9239294528961182,-0.3655247390270233,-0.2346431314945221,-0.5873706340789795,-0.843716561794281,-0.24495472013950348,-0.427928626537323,-0.5967441201210022,-0.14625197649002075,-0.6945982575416565,1.230156421661377,-0.12056788802146912,-0.908087432384491,-0.956529438495636,-0.09539713710546494,-0.5716508030891418,-0.5002400279045105,-0.11468955874443054,-0.40193331241607666,0.4603910744190216,0.005146103911101818,-0.6633844375610352,0.5663045644760132,0.015349037945270538,-0.8177160620689392,-0.7454074025154114,0.026801129803061485,-0.5801178812980652,-0.25715023279190063,0.007398919202387333,-0.4409230649471283,0.5038935542106628
A,0.0,0.0,1.810246467590332,-0.2670525312423706,-0.0388183556497097,0.460293173789978,-0.5355194211006165,-0.2824241816997528,-0.08345475047826767,-0.6254782676696777,-0.6138514876365662,-0.6552047729492188,-0.4922209680080414,-0.8210994601249695,-0.9555516839027405,-0.4557496905326843,-0.649514377117157,1.9170361757278442,-0.4554268419742584,-0.8902731537818909,-0.05801547318696976,-0.4002601206302643,-0.6405896544456482,-1.1700074672698975,-0.38718900084495544,-0.4852792024612427,-1.642212152481079,-0.2971779406070709,-0.6877689957618713,1.7808750867843628,-0.28324058651924133,-0.9243621826171875,-0.35383448004722595,-0.23938457667827606,-0.5871122479438782,-0.8344970345497131,-0.25056806206703186,-0.4266119599342346,-0.5895787477493286,-0.14997990429401398,-0.6947360038757324,1.2442587614059448,-0.12452423572540283,-0.9094669818878174,-0.938639223575592,-0.09906496107578278,-0.5718408823013306,-0.4855060279369354,-0.11846843361854553,-0.4008813202381134,0.47095024585723877,0.0021461008582264185,-0.6634414792060852,0.5821930766105652,0.012633731588721275,-0.8162552118301392,-0.7351078987121582,0.023830780759453773,-0.5769273638725281,-0.25833454728126526,0.004109651315957308,-0.4360099136829376,0.49409013986587524
A,0.0,0.0,1.7930272817611694,-0.26703327894210815,-0.03778409957885742,0.44733285903930664,-0.5348460078239441,-0.2814617156982422,-0.0859067365527153,-0.6258400678634644,-0.611879825592041,-0.6524739861488342,-0.49336662888526917,-0.816967785358429,-0.9407747983932495,-0.4567466378211975,-0.6479645371437073,1.9261751174926758,-0.4571656882762909,-0.8893815875053406,-0.06287229061126709,-0.4014386236667633,-0.6395357847213745,-1.1785029172897339,-0.38861680030822754,-0.4850015640258789,-1.650314211845398,-0.29837825894355774,-0.6862063407897949,1.787240982055664,-0.28541499376296997,-0.920359194278717,-0.3519941568374634,-0.2401527464389801,-0.584848165512085,-0.8269698023796082,-0.2510753870010376,-0.42618438601493835,-0.5786828994750977,-0.15133237838745117,-0.6940726637840271,1.2438116073608398,-0.12760189175605774,-0.9083328247070312,-0.9442923665046692,-0.10058220475912094,-0.5721381902694702,-0.4785168170928955,-0.11919374763965607,-0.4010516107082367,0.4871942698955536,0.0008444003760814667,-0.6649459004402161,0.5738521814346313,0.010997052304446697,-0.8186529278755188,-0.7440131306648254,0.022059960290789604,-0.5798018574714661,-0.26076075434684753,0.0017920954851433635,-0.4380819797515869,0.49743640422821045
A,0.0,0.0,1.767258644104004,-0.2695178985595703,-0.04304369539022446,0.43654969334602356,-0.5337554216384888,-0.2827385663986206,-0.10182426869869232,-0.6240929961204529,-0.610645055770874,-0.6792678236961365,-0.4925976097583771,-0.819794774055481,-0.9801198840141296,-0.4588189721107483,-0.6475439071655273,1.93461012840271,-0.4610590934753418,-0.8873693943023682,-0.04452002793550491,-0.40441879630088806,-0.6388930082321167,-1.1680288314819336,-0.39109691977500916,-0.48408764600753784,-1.643656849861145,-0.3009033501148224,-0.6865072846412659,1.7963923215866089,-0.2881484925746918,-0.9221234917640686,-0.33156466484069824,-0.24218811094760895,-0.587488055229187,-0.8304398059844971,-0.2525089979171753,-0.42635342478752136,-0.6022745370864868,-0.15331429243087769,-0.6945955753326416,1.256319284439087,-0.12888836860656738,-0.9091315865516663,-0.9209325313568115,-0.10203547030687332,-0.5735170245170593,-0.4825209677219391,-0.11998705565929413,-0.3994440734386444,0.46637892723083496,-0.000982373603619635,-0.6644887328147888,0.5913374423980713,0.008959905244410038,-0.8182275891304016,-0.7170388698577881,0.020005354657769203,-0.5812386274337769,-0.248282328248024,0.0007367238868027925,-0.43741801381111145,0.5016271471977234
A,0.0,0.0,1.7617969512939453,-0.26645031571388245,-0.04536372795701027,0.4275595545768738,-0.5291751623153687,-0.2869707942008972,-0.10790185630321503,-0.6194949150085449,-0.6155873537063599,-0.6803256273269653,-0.4854184091091156,-0.8200833201408386,-0.9793215394020081,-0.4527800977230072,-0.65102219581604,1.9307258129119873,-0.45320239663124084,-0.8914076089859009,-0.0451514832675457,-0.3968994915485382,-0.643466591835022,-1.1757080554962158,-0.382550448179245,-0.4860919713973999,-1.6580584049224854,-0.29582521319389343,-0.6900414824485779,1.792078971862793,-0.28133732080459595,-0.9261151552200317,-0.3337191045284271,-0.23532959818840027,-0.5913676023483276,-0.8355287909507751,-0.24486799538135529,-0.42872384190559387,-0.6089555025100708,-0.14881324768066406,-0.6970956325531006,1.2526798248291016,-0.12347133457660675,-0.9127882122993469,-0.9143659472465515,-0.09660778194665909,-0.5775492191314697,-0.47400328516960144,-0.11488603055477142,-0.40263596177101135,0.4741341769695282,0.0024736092891544104,-0.6655570864677429,0.5874758958816528,0.012804274447262287,-0.8186672329902649,-0.7070462107658386,0.024683753028512,-0.583399772644043,-0.22985947132110596,0.005858760792762041,-0.44236722588539124,0.523486852645874
A,0.0,0.0,1.7349274158477783,-0.26793372631073,-0.04364541918039322,0.4018666744232178,-0.5341544151306152,-0.2820814549922943,-0.15543769299983978,-0.6251595616340637,-0.611494779586792,-0.7522311806678772,-0.48694321513175964,-0.8176668286323547,-1.0804076194763184,-0.4548381567001343,-0.6506796479225159,1.9276039600372314,-0.45776423811912537,-0.8890736103057861,-0.029855581000447273,-0.40302684903144836,-0.6421781778335571,-1.1676409244537354,-0.3870691955089569,-0.48337751626968384,-1.6565124988555908,-0.2976936399936676,-0.6904920935630798,1.795951008796692,-0.285842627286911,-0.9244711399078369,-0.30467015504837036,-0.2408948838710785,-0.5921429395675659,-0.8091204166412354,-0.24767792224884033,-0.4261333644390106,-0.5835331082344055,-0.15102899074554443,-0.6973949074745178,1.2628906965255737,-0.12898926436901093,-0.9098716974258423,-0.8723034262657166,-0.10297594964504242,-0.5766414403915405,-0.44893744587898254,-0.11911416053771973,-0.4002298414707184,0.48605474829673767,0.0004694744129665196,-0.6647663712501526,0.6031001806259155,0.007768197450786829,-0.8159214854240417,-0.671911358833313,0.018236827105283737,-0.5812761783599854,-0.209895059466362,-2.3327920644078404e-05,-0.43801870942115784,0.5300611257553101
A,0.0,0.0,1.7434016466140747,-0.2676251530647278,-0.043885279446840286,0.40875110030174255,-0.5315767526626587,-0.28643926978111267,-0.11654408276081085,-0.620181143283844,-0.6140527725219727,-0.6821892261505127,-0.4857445955276489,-0.81593918800354,-0.966157078742981,-0.45343804359436035,-0.6510477066040039,1.9458503723144531,-0.454561710357666,-0.8907152414321899,-0.039988938719034195,-0.3999074101448059,-0.6423832178115845,-1.1715129613876343,-0.3872954845428467,-0.4872111976146698,-1.652593731880188,-0.29698196053504944,-0.6879933476448059,1.8020365238189697,-0.28345343470573425,-0.9221985936164856,-0.33943110704421997,-0.23949238657951355,-0.5890682935714722,-0.8398488759994507,-0.25005537271499634,-0.43063074350357056,-0.6053037643432617,-0.15144024789333344,-0.6939573884010315,1.2517602443695068,-0.1272789090871811,-0.9076452851295471,-0.9229018688201904,-0.1017623022198677,-0.5745323896408081,-0.4696212112903595,-0.12022212147712708,-0.40476974844932556,0.49029994010925293,-0.0015873131342232227,-0.6623555421829224,0.5734032392501831,0.007063699420541525,-0.8129653930664062,-0.7149453163146973,0.018348483368754387,-0.5782271027565002,-0.22744517028331757,2.4990029487526044e-05,-0.44102638959884644,0.5329753756523132
A,0.0,0.0,1.7217986583709717,-0.266955703496933,-0.046199798583984375,0.3918451964855194,-0.5293632745742798,-0.28916072845458984,-0.14016355574131012,-0.6194737553596497,-0.616397500038147,-0.7182872891426086,-0.4820534288883209,-0.815385639667511,-1.0203416347503662,-0.45283177495002747,-0.6519770622253418,1.943847894668579,-0.45315736532211304,-0.8914304971694946,-0.034663114696741104,-0.39683452248573303,-0.6448888778686523,-1.1699512004852295,-0.3820822536945343,-0.48752787709236145,-1.649627447128296,-0.2961462140083313,-0.6893323063850403,1.8049689531326294,-0.2811781167984009,-0.9247532486915588,-0.3309277594089508,-0.2361554056406021,-0.5928542017936707,-0.8342283368110657,-0.24558712542057037,-0.43099355697631836,-0.5949061512947083,-0.15042513608932495,-0.6952053904533386,1.2599762678146362,-0.1239691823720932,-0.9064385890960693,-0.9055272340774536,-0.098851777613163,-0.5756471753120422,-0.47553759813308716,-0.11772546917200089,-0.40410488843917847,0.4756382405757904,-0.0009073588880710304,-0.6629548668861389,0.5887267589569092,0.009603437967598438,-0.8160658478736877,-0.6774702072143555,0.020337846130132675,-0.5836184024810791,-0.19580890238285065,0.0012287429999560118,-0.4444226622581482,0.5606369972229004
A,0.0,0.0,1.7235116958618164,-0.26674535870552063,-0.046011243015527725,0.3866673409938812,-0.5290508270263672,-0.2882223129272461,-0.161616712808609,-0.6184577345848083,-0.6166988015174866,-0.7515828013420105,-0.4810357391834259,-0.817955493927002,-1.0682307481765747,-0.4546193480491638,-0.6542243361473083,1.9359805583953857,-0.454583078622818,-0.8907042741775513,-0.03439576178789139,-0.3974025249481201,-0.6433773040771484,-1.1624960899353027,-0.3821614384651184,-0.48805123567581177,-1.6377537250518799,-0.29711583256721497,-0.6927319169044495,1.8018862009048462,-0.2825278639793396,-0.9240520596504211,-0.32453927397727966,-0.2367909848690033,-0.5911805033683777,-0.8265665769577026,-0.24591214954853058,-0.4316100478172302,-0.5865407586097717,-0.1508263647556305,-0.6989524364471436,1.2624056339263916,-0.12465362250804901,-0.9054434895515442,-0.8935595750808716,-0.0995539128780365,-0.5735442042350769,-0.47406214475631714,-0.11911403387784958,-0.40444639325141907,0.46781298518180847,-0.0005300593329593539,-0.6669638156890869,0.5976662039756775,0.008924446068704128,-0.8173174262046814,-0.6552405953407288,0.01945798471570015,-0.5840641856193542,-0.17595361173152924,-0.0008709707180969417,-0.4456847608089447,0.5766066908836365
A,0.0,0.0,1.716426968574524,-0.26809918880462646,-0.05094941705465317,0.3987862765789032,-0.528316080570221,-0.2940058410167694,-0.136081263422966,-0.6159942746162415,-0.620509922504425,-0.7180220484733582,-0.4800114631652832,-0.8193605542182922,-1.0284225940704346,-0.4547470510005951,-0.656663715839386,1.9511390924453735,-0.45066604018211365,-0.8926926255226135,-0.013140536844730377,-0.39534345269203186,-0.6462493538856506,-1.1581535339355469,-0.3824424147605896,-0.48858314752578735,-1.6497000455856323,-0.29676809906959534,-0.693739652633667,1.806396245956421,-0.2788238525390625,-0.9257854223251343,-0.3170712888240814,-0.23516501486301422,-0.5941564440727234,-0.8423049449920654,-0.24583116173744202,-0.43095511198043823,-0.6246449947357178,-0.14982183277606964,-0.6990584135055542,1.2601072788238525,-0.1214575543999672,-0.9074936509132385,-0.8940329551696777,-0.09789839386940002,-0.5769941210746765,-0.48512449860572815,-0.11830762028694153,-0.4037795960903168,0.44646912813186646,-0.00013151596067473292,-0.6654173731803894,0.5897142291069031,0.011538022197782993,-0.8175805807113647,-0.6704078316688538,0.021330954506993294,-0.5859529972076416,-0.1922108381986618,0.0005852571921423078,-0.4466317892074585,0.5602812767028809
A,0.0,0.0,1.7445799112319946,-0.2679508328437805,-0.052102960646152496,0.44171079993247986,-0.5282065272331238,-0.29362601041793823,-0.09262331575155258,-0.6165727972984314,-0.6190858483314514,-0.6778702735900879,-0.4803169369697571,-0.8181906938552856,-0.9940060377120972,-0.45224153995513916,-0.6519493460655212,1.95050048828125,-0.45037901401519775,-0.8928374648094177,-0.018457507714629173,-0.3931739628314972,-0.6491180062294006,-1.1558479070663452,-0.37848883867263794,-0.4926465153694153,-1.6402778625488281,-0.29469195008277893,-0.689501941204071,1.7976276874542236,-0.2769548296928406,-0.9262967705726624,-0.3411165773868561,-0.23294779658317566,-0.5953179597854614,-0.8590652942657471,-0.24392303824424744,-0.4318154752254486,-0.6311237812042236,-0.14865808188915253,-0.6959377527236938,1.246559739112854,-0.11961154639720917,-0.9061667323112488,-0.9191322922706604,-0.09626550227403641,-0.5763496160507202,-0.507194995880127,-0.11734466999769211,-0.4042881429195404,0.4312077462673187,5.124143626744626e-06,-0.6631497740745544,0.5736067295074463,0.012445653788745403,-0.8182415962219238,-0.6895066499710083,0.02207057736814022,-0.5872427821159363,-0.20759546756744385,0.000825878232717514,-0.44746091961860657,0.5480216145515442
A,0.0,0.0,1.7783557176589966,-0.26854896545410156,-0.049423690885305405,0.4726506471633911,-0.5299438834190369,-0.2896423041820526,-0.07613328099250793,-0.6192187666893005,-0.6158493757247925,-0.6705482602119446,-0.48416417837142944,-0.8176659345626831,-0.9996759295463562,-0.4523559510707855,-0.6510186195373535,1.9274264574050903,-0.45126113295555115,-0.8923919796943665,-0.03168206661939621,-0.3954465389251709,-0.6467881202697754,-1.1593729257583618,-0.3806137442588806,-0.4909522235393524,-1.6412228345870972,-0.29441243410110474,-0.6880133152008057,1.7778078317642212,-0.27780506014823914,-0.9259792566299438,-0.3522458076477051,-0.23444421589374542,-0.5934637188911438,-0.8639082908630371,-0.2443035989999771,-0.4294376075267792,-0.6362267136573792,-0.14831779897212982,-0.6944657564163208,1.2370431423187256,-0.1205449029803276,-0.9048444032669067,-0.9201105833053589,-0.09661749750375748,-0.5739708542823792,-0.5022459030151367,-0.11590468138456345,-0.401252806186676,0.4364469647407532,0.0005295187584124506,-0.6619473695755005,0.5753327012062073,0.011775083839893341,-0.8168689012527466,-0.6903234720230103,0.02225410006940365,-0.5856011509895325,-0.20832672715187073,0.002757388399913907,-0.44507327675819397,0.5469608902931213
A,0.0,0.0,1.760475754737854,-0.268751323223114,-0.044718459248542786,0.43820151686668396,-0.5325955152511597,-0.2867180109024048,-0.10281047970056534,-0.6214925050735474,-0.6137056946754456,-0.6850985288619995,-0.48847639560699463,-0.8181310296058655,-0.9996005296707153,-0.45564356446266174,-0.6493901610374451,1.929375171661377,-0.4544254541397095,-0.890784740447998,-0.032944951206445694,-0.39840155839920044,-0.6460468173027039,-1.1643043756484985,-0.3833438754081726,-0.48760801553726196,-1.6444236040115356,-0.2981361150741577,-0.6876001954078674,1.7881689071655273,-0.28117990493774414,-0.9261016249656677,-0.3404202163219452,-0.23699341714382172,-0.5940550565719604,-0.8509497046470642,-0.24704058468341827,-0.4287877380847931,-0.6200255155563354,-0.1522604525089264,-0.6943804621696472,1.2504394054412842,-0.12408571690320969,-0.9075617790222168,-0.9161830544471741,-0.09847854822874069,-0.5758008360862732,-0.49342289566993713,-0.11745300889015198,-0.40185248851776123,0.45126405358314514,-0.0028960329946130514,-0.6621547937393188,0.5902462601661682,0.009014777839183807,-0.8187131881713867,-0.6936566233634949,0.021218258887529373,-0.5857042670249939,-0.21183934807777405,0.0019627599976956844,-0.4442422389984131,0.5475068688392639
A,0.0,0.0,1.7522865533828735,-0.2686704099178314,-0.04503750801086426,0.4276113510131836,-0.5319257974624634,-0.28724372386932373,-0.10282956808805466,-0.6215588450431824,-0.6145823001861572,-0.6753084063529968,-0.4874729812145233,-0.8163086175918579,-0.9784047603607178,-0.4554494023323059,-0.6515249013900757,1.939796805381775,-0.45440664887428284,-0.8907943964004517,-0.022619759663939476,-0.3983202874660492,-0.6472773551940918,-1.1620479822158813,-0.3833272457122803,-0.4887905716896057,-1.6498310565948486,-0.2978738844394684,-0.6904416680335999,1.7970986366271973,-0.2819325625896454,-0.9273520112037659,-0.3317144811153412,-0.23729924857616425,-0.5963789820671082,-0.8487488031387329,-0.24683278799057007,-0.42962801456451416,-0.6238758563995361,-0.1516313999891281,-0.6974517107009888,1.2563436031341553,-0.12379488348960876,-0.9104167819023132,-0.9153566360473633,-0.09813794493675232,-0.5794177651405334,-0.4961087703704834,-0.11705712229013443,-0.4027204215526581,0.4465944766998291,-0.0025625217240303755,-0.6648427844047546,0.5916168689727783,0.00944171566516161,-0.8200089335441589,-0.7038426399230957,0.021161973476409912,-0.5870006680488586,-0.22840312123298645,0.0014484983403235674,-0.44442757964134216,0.5277443528175354
